,item,like,user
64378,763,1,12750
64379,3300,1,12750
64380,445,1,12750
64381,14244,0,12750
64382,9234,0,12750
64383,1845,1,12751
64384,6564,1,12752
64385,3164,1,12752
64386,1660,0,12752
64387,599,1,12753
64388,13083,0,12753
64389,2342,0,12754
64390,5227,0,12755
64391,288,1,12756
64392,5104,0,12756
64393,7424,1,12757
64394,7425,1,12757
64395,7426,1,12757
64396,7428,1,12757
64397,5242,1,12757
64398,139,1,12757
64399,894,1,12757
64400,5883,1,12757
64401,2594,1,12757
64402,681,1,12757
64403,297,1,12757
64404,1330,1,12757
64405,3167,1,12757
64406,7416,1,12757
64407,7414,1,12757
64408,7418,1,12757
64409,7420,1,12757
64410,7421,1,12757
64411,7930,0,12757
64412,6144,0,12757
64413,12448,0,12757
64414,12758,0,12757
64415,5482,0,12757
64416,5949,0,12757
64417,3344,0,12757
64418,6667,0,12757
64419,10405,0,12757
64420,5012,0,12757
64421,10075,0,12757
64422,1812,0,12757
64423,2600,0,12757
64424,1679,0,12757
64425,7661,0,12757
64426,10881,0,12757
64427,5423,0,12757
64428,191,0,12757
64429,4572,0,12757
64430,4971,1,12758
64431,7675,0,12758
64432,11764,0,12758
64433,786,1,12759
64434,9026,0,12759
64435,8323,1,12760
64436,8324,1,12760
64437,8327,1,12760
64438,278,1,12760
64439,3743,1,12760
64440,11985,0,12760
64441,12914,0,12760
64442,14326,0,12760
64443,5354,0,12760
64444,7103,0,12760
64445,3377,0,12760
64446,131,1,12761
64447,644,1,12761
64448,8335,1,12761
64449,6543,1,12761
64450,2708,1,12761
64451,21,1,12761
64452,2714,1,12761
64453,2844,1,12761
64454,3746,1,12761
64455,1446,1,12761
64456,937,1,12761
64457,4657,1,12761
64458,437,1,12761
64459,191,1,12761
64460,727,1,12761
64461,1375,1,12761
64462,618,1,12761
64463,4720,1,12761
64464,1055,0,12761
64465,1008,0,12761
64466,13578,0,12761
64467,9449,0,12761
64468,13058,0,12761
64469,3679,0,12761
64470,8203,0,12761
64471,1257,0,12761
64472,807,0,12761
64473,7763,0,12761
64474,1889,0,12761
64475,1541,0,12761
64476,7514,0,12761
64477,7300,0,12761
64478,1260,0,12761
64479,4936,0,12761
64480,5921,0,12761
64481,997,0,12761
64482,11326,0,12761
64483,5,1,12762
64484,12,1,12762
64485,19,1,12762
64486,2070,1,12762
64487,14382,1,12762
64488,14383,1,12762
64489,14384,1,12762
64490,14385,1,12762
64491,14387,1,12762
64492,14390,1,12762
64493,14391,1,12762
64494,14392,1,12762
64495,14393,1,12762
64496,14395,1,12762
64497,63,1,12762
64498,66,1,12762
64499,6214,1,12762
64500,4170,1,12762
64501,8266,1,12762
64502,76,1,12762
64503,4173,1,12762
64504,4181,1,12762
64505,2141,1,12762
64506,4191,1,12762
64507,2146,1,12762
64508,2154,1,12762
64509,110,1,12762
64510,2160,1,12762
64511,113,1,12762
64512,114,1,12762
64513,4217,1,12762
64514,4220,1,12762
64515,2190,1,12762
64516,8337,1,12762
64517,8341,1,12762
64518,8342,1,12762
64519,4251,1,12762
64520,4252,1,12762
64521,8347,1,12762
64522,8348,1,12762
64523,8352,1,12762
64524,8356,1,12762
64525,167,1,12762
64526,8360,1,12762
64527,169,1,12762
64528,8361,1,12762
64529,8363,1,12762
64530,171,1,12762
64531,8365,1,12762
64532,8359,1,12762
64533,8367,1,12762
64534,8371,1,12762
64535,8373,1,12762
64536,8376,1,12762
64537,8377,1,12762
64538,8378,1,12762
64539,2238,1,12762
64540,8383,1,12762
64541,8382,1,12762
64542,8389,1,12762
64543,2248,1,12762
64544,8393,1,12762
64545,8395,1,12762
64546,8396,1,12762
64547,8392,1,12762
64548,2255,1,12762
64549,213,1,12762
64550,8406,1,12762
64551,8407,1,12762
64552,217,1,12762
64553,8409,1,12762
64554,8412,1,12762
64555,8413,1,12762
64556,221,1,12762
64557,224,1,12762
64558,4523,1,12762
64559,8422,1,12762
64560,8424,1,12762
64561,2281,1,12762
64562,8594,1,12762
64563,8428,1,12762
64564,8431,1,12762
64565,8432,1,12762
64566,4525,1,12762
64567,248,1,12762
64568,249,1,12762
64569,8442,1,12762
64570,8443,1,12762
64571,8444,1,12762
64572,8598,1,12762
64573,8445,1,12762
64574,8447,1,12762
64575,8449,1,12762
64576,8450,1,12762
64577,8453,1,12762
64578,265,1,12762
64579,2321,1,12762
64580,4377,1,12762
64581,8475,1,12762
64582,8476,1,12762
64583,8477,1,12762
64584,8482,1,12762
64585,8483,1,12762
64586,8492,1,12762
64587,8493,1,12762
64588,8494,1,12762
64589,8608,1,12762
64590,8496,1,12762
64591,8495,1,12762
64592,8499,1,12762
64593,2362,1,12762
64594,8508,1,12762
64595,8520,1,12762
64596,8524,1,12762
64597,8527,1,12762
64598,8528,1,12762
64599,8530,1,12762
64600,4434,1,12762
64601,8536,1,12762
64602,8617,1,12762
64603,8540,1,12762
64604,8542,1,12762
64605,8545,1,12762
64606,8557,1,12762
64607,8559,1,12762
64608,8565,1,12762
64609,8567,1,12762
64610,8568,1,12762
64611,381,1,12762
64612,8573,1,12762
64613,8576,1,12762
64614,8579,1,12762
64615,8580,1,12762
64616,390,1,12762
64617,4487,1,12762
64618,8581,1,12762
64619,8626,1,12762
64620,8583,1,12762
64621,8588,1,12762
64622,8587,1,12762
64623,8595,1,12762
64624,405,1,12762
64625,8599,1,12762
64626,8600,1,12762
64627,8604,1,12762
64628,8605,1,12762
64629,8606,1,12762
64630,8607,1,12762
64631,413,1,12762
64632,8610,1,12762
64633,8611,1,12762
64634,8612,1,12762
64635,8615,1,12762
64636,8618,1,12762
64637,8619,1,12762
64638,8620,1,12762
64639,6577,1,12762
64640,8628,1,12762
64641,8632,1,12762
64642,8633,1,12762
64643,8634,1,12762
64644,8635,1,12762
64645,8636,1,12762
64646,445,1,12762
64647,2503,1,12762
64648,456,1,12762
64649,6605,1,12762
64650,4557,1,12762
64651,466,1,12762
64652,467,1,12762
64653,8665,1,12762
64654,2526,1,12762
64655,479,1,12762
64656,2532,1,12762
64657,4600,1,12762
64658,505,1,12762
64659,6650,1,12762
64660,510,1,12762
64661,8705,1,12762
64662,523,1,12762
64663,4619,1,12762
64664,538,1,12762
64665,576,1,12762
64666,4680,1,12762
64667,4681,1,12762
64668,4682,1,12762
64669,2642,1,12762
64670,601,1,12762
64671,4702,1,12762
64672,2655,1,12762
64673,616,1,12762
64674,4717,1,12762
64675,2696,1,12762
64676,6807,1,12762
64677,4795,1,12762
64678,8900,1,12762
64679,714,1,12762
64680,2769,1,12762
64681,2770,1,12762
64682,2773,1,12762
64683,4837,1,12762
64684,8946,1,12762
64685,2807,1,12762
64686,4857,1,12762
64687,4864,1,12762
64688,2820,1,12762
64689,4873,1,12762
64690,2848,1,12762
64691,2856,1,12762
64692,823,1,12762
64693,830,1,12762
64694,832,1,12762
64695,4929,1,12762
64696,834,1,12762
64697,837,1,12762
64698,2898,1,12762
64699,2899,1,12762
64700,2900,1,12762
64701,2905,1,12762
64702,2906,1,12762
64703,2908,1,12762
64704,2909,1,12762
64705,2912,1,12762
64706,5009,1,12762
64707,940,1,12762
64708,5037,1,12762
64709,9135,1,12762
64710,11184,1,12762
64711,2994,1,12762
64712,967,1,12762
64713,968,1,12762
64714,971,1,12762
64715,972,1,12762
64716,973,1,12762
64717,3049,1,12762
64718,1008,1,12762
64719,11258,1,12762
64720,5124,1,12762
64721,7195,1,12762
64722,7199,1,12762
64723,11301,1,12762
64724,3134,1,12762
64725,1103,1,12762
64726,3153,1,12762
64727,3170,1,12762
64728,3178,1,12762
64729,7288,1,12762
64730,3198,1,12762
64731,3268,1,12762
64732,1221,1,12762
64733,5319,1,12762
64734,3276,1,12762
64735,5336,1,12762
64736,5346,1,12762
64737,5387,1,12762
64738,7461,1,12762
64739,5422,1,12762
64740,5431,1,12762
64741,5432,1,12762
64742,5437,1,12762
64743,5443,1,12762
64744,5444,1,12762
64745,5453,1,12762
64746,7507,1,12762
64747,1382,1,12762
64748,7545,1,12762
64749,5504,1,12762
64750,1423,1,12762
64751,1428,1,12762
64752,1429,1,12762
64753,3505,1,12762
64754,1516,1,12762
64755,1515,1,12762
64756,1521,1,12762
64757,1523,1,12762
64758,7669,1,12762
64759,1526,1,12762
64760,1525,1,12762
64761,1529,1,12762
64762,1533,1,12762
64763,1535,1,12762
64764,3584,1,12762
64765,1537,1,12762
64766,5652,1,12762
64767,3613,1,12762
64768,1570,1,12762
64769,1572,1,12762
64770,1625,1,12762
64771,1657,1,12762
64772,3719,1,12762
64773,1719,1,12762
64774,5832,1,12762
64775,1770,1,12762
64776,1772,1,12762
64777,1780,1,12762
64778,1805,1,12762
64779,1814,1,12762
64780,1847,1,12762
64781,3902,1,12762
64782,3918,1,12762
64783,3925,1,12762
64784,1912,1,12762
64785,3989,1,12762
64786,6048,1,12762
64787,4005,1,12762
64788,4007,1,12762
64789,1971,1,12762
64790,4021,1,12762
64791,8627,1,12762
64792,4060,1,12762
64793,6112,1,12762
64794,6121,1,12762
64795,4074,1,12762
64796,4076,1,12762
64797,4081,1,12762
64798,8178,1,12762
64799,2039,1,12762
64800,6134,1,12762
64801,4095,1,12762
64802,339,0,12762
64803,5070,0,12762
64804,11088,0,12762
64805,14526,0,12762
64806,4926,0,12762
64807,1507,0,12762
64808,530,0,12762
64809,1032,0,12762
64810,14239,0,12762
64811,3547,0,12762
64812,8427,0,12762
64813,13641,0,12762
64814,13632,0,12762
64815,7521,0,12762
64816,10859,0,12762
64817,3542,0,12762
64818,13655,0,12762
64819,5965,0,12762
64820,2284,0,12762
64821,11941,0,12762
64822,12435,0,12762
64823,2840,0,12762
64824,9366,0,12762
64825,10208,0,12762
64826,11506,0,12762
64827,13125,0,12762
64828,9498,0,12762
64829,6152,0,12762
64830,14356,0,12762
64831,11415,0,12762
64832,14822,0,12762
64833,9891,0,12762
64834,12894,0,12762
64835,12672,0,12762
64836,4550,0,12762
64837,6677,0,12762
64838,4544,0,12762
64839,11050,0,12762
64840,10029,0,12762
64841,3100,0,12762
64842,1868,0,12762
64843,5321,0,12762
64844,13832,0,12762
64845,13065,0,12762
64846,13975,0,12762
64847,11623,0,12762
64848,8049,0,12762
64849,12601,0,12762
64850,7728,0,12762
64851,14076,0,12762
64852,9639,0,12762
64853,2029,0,12762
64854,4473,0,12762
64855,10369,0,12762
64856,3158,0,12762
64857,10635,0,12762
64858,4963,0,12762
64859,9628,0,12762
64860,1713,0,12762
64861,9719,0,12762
64862,6362,0,12762
64863,5502,0,12762
64864,14551,0,12762
64865,8021,0,12762
64866,10624,0,12762
64867,10929,0,12762
64868,10812,0,12762
64869,9491,0,12762
64870,13708,0,12762
64871,10411,0,12762
64872,2075,0,12762
64873,4713,0,12762
64874,4638,0,12762
64875,7103,0,12762
64876,266,0,12762
64877,3219,0,12762
64878,9304,0,12762
64879,10379,0,12762
64880,13774,0,12762
64881,14598,0,12762
64882,6104,0,12762
64883,14756,0,12762
64884,6185,0,12762
64885,2004,0,12762
64886,10079,0,12762
64887,1167,0,12762
64888,13420,0,12762
64889,3428,0,12762
64890,1792,0,12762
64891,4207,0,12762
64892,6180,0,12762
64893,7939,0,12762
64894,5046,0,12762
64895,11845,0,12762
64896,3706,0,12762
64897,11186,0,12762
64898,11747,0,12762
64899,12431,0,12762
64900,462,0,12762
64901,2871,0,12762
64902,10724,0,12762
64903,12832,0,12762
64904,5974,0,12762
64905,1432,0,12762
64906,5855,0,12762
64907,11112,0,12762
64908,2865,0,12762
64909,4380,0,12762
64910,5492,0,12762
64911,287,0,12762
64912,7349,0,12762
64913,211,0,12762
64914,10815,0,12762
64915,2502,0,12762
64916,9014,0,12762
64917,1306,0,12762
64918,13351,0,12762
64919,7994,0,12762
64920,10596,0,12762
64921,8362,0,12762
64922,1077,0,12762
64923,10767,0,12762
64924,628,0,12762
64925,1988,0,12762
64926,7629,0,12762
64927,5482,0,12762
64928,11978,0,12762
64929,7145,0,12762
64930,3982,0,12762
64931,3933,0,12762
64932,741,0,12762
64933,14894,0,12762
64934,11225,0,12762
64935,13486,0,12762
64936,9069,0,12762
64937,10163,0,12762
64938,7928,0,12762
64939,3336,0,12762
64940,14424,0,12762
64941,9807,0,12762
64942,7661,0,12762
64943,817,0,12762
64944,1459,0,12762
64945,7501,0,12762
64946,12610,0,12762
64947,12733,0,12762
64948,10817,0,12762
64949,6387,0,12762
64950,13889,0,12762
64951,14785,0,12762
64952,13824,0,12762
64953,4455,0,12762
64954,5335,0,12762
64955,8258,0,12762
64956,7783,0,12762
64957,12322,0,12762
64958,5089,0,12762
64959,14626,0,12762
64960,3246,0,12762
64961,1177,0,12762
64962,9556,0,12762
64963,10852,0,12762
64964,196,0,12762
64965,9780,0,12762
64966,14613,0,12762
64967,7140,0,12762
64968,11579,0,12762
64969,9182,0,12762
64970,2594,0,12762
64971,8239,0,12762
64972,9657,0,12762
64973,9052,0,12762
64974,3453,0,12762
64975,1123,0,12762
64976,14464,0,12762
64977,14937,0,12762
64978,8681,0,12762
64979,10387,0,12762
64980,13069,0,12762
64981,3140,0,12762
64982,7720,0,12762
64983,11652,0,12762
64984,14303,0,12762
64985,3766,0,12762
64986,4888,0,12762
64987,2089,0,12762
64988,10769,0,12762
64989,7386,0,12762
64990,8979,0,12762
64991,11090,0,12762
64992,6974,0,12762
64993,8159,0,12762
64994,1690,0,12762
64995,535,0,12762
64996,1740,0,12762
64997,9237,0,12762
64998,5019,0,12762
64999,14051,0,12762
65000,10459,0,12762
65001,5104,0,12762
65002,7099,0,12762
65003,14082,0,12762
65004,4313,0,12762
65005,12251,0,12762
65006,10946,0,12762
65007,11993,0,12762
65008,4789,0,12762
65009,8487,0,12762
65010,13145,0,12762
65011,9321,0,12762
65012,7334,0,12762
65013,1098,0,12762
65014,14871,0,12762
65015,2094,0,12762
65016,13082,0,12762
65017,8906,0,12762
65018,7485,0,12762
65019,9947,0,12762
65020,2713,0,12762
65021,1893,0,12762
65022,14533,0,12762
65023,6047,0,12762
65024,3356,0,12762
65025,2869,0,12762
65026,2465,0,12762
65027,12536,0,12762
65028,14396,0,12762
65029,11729,0,12762
65030,2990,0,12762
65031,2741,0,12762
65032,14620,0,12762
65033,6772,0,12762
65034,9886,0,12762
65035,5819,0,12762
65036,4224,0,12762
65037,2074,0,12762
65038,9979,0,12762
65039,14446,0,12762
65040,6499,0,12762
65041,11622,0,12762
65042,10610,0,12762
65043,5926,0,12762
65044,7047,0,12762
65045,12814,0,12762
65046,7335,0,12762
65047,10982,0,12762
65048,2883,0,12762
65049,4546,0,12762
65050,13187,0,12762
65051,2931,0,12762
65052,11528,0,12762
65053,9384,0,12762
65054,9866,0,12762
65055,1287,0,12762
65056,1842,0,12762
65057,12155,0,12762
65058,2200,0,12762
65059,4780,0,12762
65060,4562,0,12762
65061,14643,0,12762
65062,2687,0,12762
65063,10528,0,12762
65064,2057,0,12762
65065,11647,0,12762
65066,12765,0,12762
65067,1582,0,12762
65068,3202,0,12762
65069,10234,0,12762
65070,4533,0,12762
65071,5494,0,12762
65072,511,0,12762
65073,10499,0,12762
65074,12777,0,12762
65075,14812,0,12762
65076,12232,0,12762
65077,2194,0,12762
65078,11164,0,12762
65079,194,0,12762
65080,8263,0,12762
65081,14166,0,12762
65082,10351,0,12762
65083,1076,0,12762
65084,7389,0,12762
65085,13757,0,12762
65086,2614,0,12762
65087,4308,0,12762
65088,10814,0,12762
65089,1708,0,12762
65090,4002,0,12762
65091,10402,0,12762
65092,2222,0,12762
65093,9708,0,12762
65094,10718,0,12762
65095,10843,0,12762
65096,13727,0,12762
65097,6912,0,12762
65098,3633,0,12762
65099,14908,0,12762
65100,7576,0,12762
65101,11157,0,12762
65102,14031,0,12762
65103,4440,0,12762
65104,11544,0,12762
65105,11019,0,12762
65106,14263,0,12762
65107,4403,0,12762
65108,8403,0,12762
65109,1174,0,12762
65110,10372,0,12762
65111,14030,0,12762
65112,14767,0,12762
65113,14439,0,12762
65114,291,0,12762
65115,3272,1,12763
65116,6419,0,12763
65117,8640,1,12764
65118,320,1,12764
65119,197,1,12764
65120,6067,1,12764
65121,8638,1,12764
65122,8639,1,12764
65123,7404,0,12764
65124,11141,0,12764
65125,11630,0,12764
65126,10776,0,12764
65127,1566,0,12764
65128,7091,0,12764
65129,1814,1,12765
65130,14312,0,12765
65131,1273,1,12766
65132,1475,1,12768
65133,2890,0,12768
65134,3474,0,12768
65135,3505,1,12769
65136,13915,0,12769
65137,3391,1,12770
65138,10292,0,12771
65139,14486,0,12772
65140,6913,1,12773
65141,8642,1,12773
65142,8166,0,12773
65143,3001,1,12774
65144,390,0,12776
65145,4779,1,12778
65146,5853,1,12778
65147,1066,1,12779
65148,3545,0,12779
65149,19,1,12780
65150,4461,1,12780
65151,5868,0,12780
65152,4793,1,12781
65153,288,1,12782
65154,3068,1,12782
65155,14396,1,12782
65156,13715,0,12782
65157,2488,0,12782
65158,12904,0,12782
65159,505,1,12783
65160,11984,0,12783
65161,762,0,12784
65162,5570,1,12785
65163,4675,1,12785
65164,644,1,12785
65165,4356,1,12785
65166,8648,1,12785
65167,8645,1,12785
65168,8093,1,12785
65169,14280,0,12785
65170,12726,0,12785
65171,11224,0,12785
65172,9686,0,12785
65173,1166,0,12785
65174,3376,0,12785
65175,7332,0,12785
65176,11262,0,12785
65177,13498,0,12785
65178,1491,0,12785
65179,240,1,12786
65180,2108,1,12786
65181,2551,1,12786
65182,656,0,12786
65183,2025,0,12786
65184,5,1,12787
65185,14686,0,12787
65186,4241,1,12788
65187,13294,0,12788
65188,4370,0,12789
65189,340,0,12789
65190,8653,1,12790
65191,4521,0,12790
65192,3622,1,12791
65193,8655,1,12791
65194,242,1,12791
65195,10736,0,12791
65196,7508,0,12791
65197,5538,0,12791
65198,6865,0,12791
65199,8657,1,12792
65200,445,1,12792
65201,10160,0,12792
65202,1539,1,12793
65203,14955,0,12793
65204,376,1,12794
65205,81,1,12795
65206,2504,0,12795
65207,8186,1,12796
65208,5,1,12796
65209,1245,1,12796
65210,285,0,12796
65211,6037,0,12796
65212,104,1,12797
65213,4576,1,12798
65214,10,1,12798
65215,2032,1,12798
65216,6761,0,12798
65217,4111,0,12798
65218,13805,0,12798
65219,11101,0,12798
65220,5714,0,12799
65221,1569,1,12800
65222,2677,0,12801
65223,8659,1,12802
65224,5462,0,12802
65225,7584,0,12803
65226,605,0,12804
65227,13697,0,12805
65228,12823,0,12805
65229,445,1,12806
65230,11,0,12806
65231,2981,0,12807
65232,7271,0,12807
65233,7804,1,12809
65234,6741,0,12809
65235,7178,1,12810
65236,5,1,12811
65237,12119,0,12811
65238,2594,1,12812
65239,1298,1,12812
65240,7899,1,12812
65241,8899,0,12812
65242,14608,0,12812
65243,9774,0,12812
65244,4283,0,12812
65245,14873,0,12812
65246,3491,1,12813
65247,2087,1,12813
65248,2663,1,12813
65249,11079,1,12813
65250,3501,1,12813
65251,5234,1,12813
65252,6579,1,12813
65253,3323,1,12813
65254,12402,0,12813
65255,2906,0,12813
65256,386,0,12813
65257,6503,0,12813
65258,2204,0,12813
65259,13030,0,12814
65260,2247,1,12816
65261,6085,0,12816
65262,1809,1,12817
65263,1351,1,12817
65264,6015,1,12817
65265,11302,0,12817
65266,5,0,12817
65267,2622,0,12817
65268,5,1,12818
65269,8201,0,12818
65270,65,1,12819
65271,1124,1,12819
65272,1643,1,12819
65273,3437,1,12819
65274,1008,1,12819
65275,2385,1,12819
65276,496,1,12819
65277,413,1,12819
65278,2257,0,12819
65279,8095,0,12819
65280,3913,0,12819
65281,3931,0,12819
65282,2491,0,12819
65283,3452,0,12820
65284,5,1,12821
65285,852,1,12822
65286,6442,0,12822
65287,9546,0,12823
65288,8665,1,12824
65289,14743,0,12824
65290,3707,1,12825
65291,8585,0,12825
65292,8666,1,12826
65293,7829,0,12826
65294,8667,1,12828
65295,8839,0,12828
65296,14222,0,12829
65297,103,1,12830
65298,8668,1,12831
65299,7492,1,12831
65300,8287,0,12831
65301,3458,0,12831
65302,3924,0,12832
65303,13087,0,12833
65304,1737,1,12834
65305,4659,0,12834
65306,8729,0,12835
65307,1882,1,12836
65308,8669,1,12837
65309,589,0,12837
65310,2573,1,12838
65311,3101,1,12838
65312,5152,1,12838
65313,8256,1,12838
65314,1860,1,12838
65315,7367,1,12838
65316,7419,1,12838
65317,1234,1,12838
65318,7513,1,12838
65319,8671,1,12838
65320,8672,1,12838
65321,8675,1,12838
65322,8678,1,12838
65323,8683,1,12838
65324,8684,1,12838
65325,8686,1,12838
65326,8687,1,12838
65327,1263,1,12838
65328,6899,1,12838
65329,3446,1,12838
65330,5497,1,12838
65331,379,1,12838
65332,4845,0,12838
65333,8866,0,12838
65334,1315,0,12838
65335,8871,0,12838
65336,7688,0,12838
65337,4880,0,12838
65338,13459,0,12838
65339,126,0,12838
65340,8865,0,12838
65341,3343,0,12838
65342,12549,0,12838
65343,1602,0,12838
65344,7772,0,12838
65345,11728,0,12838
65346,10125,0,12838
65347,10296,0,12838
65348,12939,0,12838
65349,10637,0,12838
65350,12739,0,12838
65351,14092,0,12838
65352,13861,0,12838
65353,12406,0,12838
65354,13027,0,12838
65355,3227,0,12838
65356,530,0,12838
65357,7438,0,12838
65358,6671,0,12838
65359,11215,0,12838
65360,3166,0,12838
65361,6097,0,12838
65362,9046,0,12839
65363,8688,1,12840
65364,1460,1,12842
65365,4065,0,12842
65366,7217,0,12842
65367,288,1,12843
65368,9940,0,12843
65369,394,1,12844
65370,1350,0,12844
65371,8689,1,12845
65372,8690,1,12845
65373,3726,1,12846
65374,6440,0,12847
65375,1398,1,12849
65376,6752,1,12851
65377,7096,1,12851
65378,7095,1,12851
65379,8992,0,12851
65380,8691,1,12852
65381,1662,1,12853
65382,11807,0,12853
65383,7058,0,12853
65384,8692,1,12854
65385,6185,0,12854
65386,8,1,12856
65387,6541,0,12856
65388,643,1,12857
65389,6,1,12857
65390,8,1,12857
65391,265,1,12857
65392,266,1,12857
65393,1809,1,12857
65394,7189,1,12857
65395,24,1,12857
65396,796,1,12857
65397,2722,1,12857
65398,298,1,12857
65399,1578,1,12857
65400,42,1,12857
65401,437,1,12857
65402,2615,1,12857
65403,1592,1,12857
65404,2233,1,12857
65405,1209,1,12857
65406,1474,1,12857
65407,197,1,12857
65408,5061,1,12857
65409,2375,1,12857
65410,2509,1,12857
65411,2257,1,12857
65412,594,1,12857
65413,349,1,12857
65414,4329,1,12857
65415,117,1,12857
65416,8694,1,12857
65417,8693,1,12857
65418,10497,0,12857
65419,12584,0,12857
65420,7374,0,12857
65421,9378,0,12857
65422,12432,0,12857
65423,14071,0,12857
65424,13578,0,12857
65425,10929,0,12857
65426,8712,0,12857
65427,11951,0,12857
65428,5333,0,12857
65429,14666,0,12857
65430,3646,0,12857
65431,9277,0,12857
65432,3323,0,12857
65433,9931,0,12857
65434,10418,0,12857
65435,10650,0,12857
65436,14079,0,12857
65437,6832,0,12857
65438,12224,0,12857
65439,2504,0,12857
65440,13685,0,12857
65441,8695,1,12858
65442,13337,0,12858
65443,8696,1,12859
65444,4463,0,12859
65445,10,1,12860
65446,14007,0,12861
65447,13241,0,12862
65448,347,1,12863
65449,1653,1,12863
65450,12911,0,12863
65451,0,1,12865
65452,3407,0,12865
65453,2565,1,12866
65454,2805,1,12866
65455,10087,0,12866
65456,8699,1,12867
65457,11020,0,12868
65458,7688,0,12869
65459,11125,0,12870
65460,5103,1,12871
65461,13365,0,12871
65462,11532,0,12872
65463,644,1,12873
65464,1345,1,12874
65465,4035,1,12874
65466,18,1,12874
65467,8701,1,12874
65468,6293,0,12874
65469,703,1,12875
65470,10621,0,12875
65471,9616,0,12876
65472,312,1,12877
65473,454,0,12877
65474,451,1,12878
65475,14794,0,12880
65476,8,1,12881
65477,4975,0,12881
65478,288,1,12882
65479,167,1,12882
65480,4076,1,12882
65481,5453,1,12882
65482,4095,1,12882
65483,10691,0,12882
65484,11189,0,12882
65485,376,1,12883
65486,2411,0,12883
65487,1024,1,12884
65488,8706,1,12884
65489,4491,1,12884
65490,1383,0,12884
65491,1883,0,12884
65492,9712,0,12884
65493,6944,0,12884
65494,8708,1,12885
65495,2513,1,12886
65496,8710,1,12888
65497,1024,1,12889
65498,9250,1,12889
65499,2072,1,12889
65500,14397,1,12889
65501,5612,0,12889
65502,8982,0,12889
65503,3092,0,12889
65504,125,1,12890
65505,2647,0,12891
65506,2824,1,12893
65507,5,1,12893
65508,390,1,12893
65509,8714,1,12893
65510,139,1,12893
65511,8716,1,12893
65512,8718,1,12893
65513,8719,1,12893
65514,8720,1,12893
65515,2321,1,12893
65516,8729,1,12893
65517,8724,1,12893
65518,533,1,12893
65519,8726,1,12893
65520,8727,1,12893
65521,6166,1,12893
65522,5145,1,12893
65523,8730,1,12893
65524,8731,1,12893
65525,3994,1,12893
65526,3484,1,12893
65527,1565,1,12893
65528,1570,1,12893
65529,3482,1,12893
65530,32,1,12893
65531,544,1,12893
65532,168,1,12893
65533,8617,1,12893
65534,4910,1,12893
65535,691,1,12893
65536,4661,1,12893
65537,8728,1,12893
65538,1335,1,12893
65539,5717,1,12893
65540,5722,1,12893
65541,5344,1,12893
65542,5345,1,12893
65543,738,1,12893
65544,96,1,12893
65545,8721,1,12893
65546,8722,1,12893
65547,8723,1,12893
65548,8566,1,12893
65549,1657,1,12893
65550,126,1,12893
65551,6096,0,12893
65552,13451,0,12893
65553,4665,0,12893
65554,11443,0,12893
65555,1706,0,12893
65556,3187,0,12893
65557,6757,0,12893
65558,3320,0,12893
65559,10977,0,12893
65560,14811,0,12893
65561,3695,0,12893
65562,4310,0,12893
65563,6312,0,12893
65564,853,0,12893
65565,6131,0,12893
65566,2541,0,12893
65567,4828,0,12893
65568,14231,0,12893
65569,9024,0,12893
65570,13981,0,12893
65571,2969,0,12893
65572,4735,0,12893
65573,3851,0,12893
65574,178,0,12893
65575,10113,0,12893
65576,5809,0,12893
65577,11687,0,12893
65578,9177,0,12893
65579,3603,0,12893
65580,2539,0,12893
65581,5195,0,12893
65582,5118,0,12893
65583,3286,0,12893
65584,5370,0,12893
65585,7817,0,12893
65586,2714,0,12893
65587,7018,0,12893
65588,1158,0,12893
65589,11904,0,12893
65590,3082,0,12893
65591,24,0,12893
65592,12,1,12894
65593,14104,0,12894
65594,1475,1,12895
65595,11206,0,12895
65596,3894,0,12895
65597,14951,0,12896
65598,2996,0,12897
65599,1825,1,12898
65600,1451,1,12898
65601,1102,0,12898
65602,8734,1,12899
65603,8735,1,12899
65604,7782,0,12899
65605,6103,0,12899
65606,7976,0,12899
65607,237,1,12900
65608,8736,1,12902
65609,1578,1,12903
65610,11,1,12903
65611,10116,0,12903
65612,9333,0,12903
65613,5034,1,12904
65614,11627,0,12904
65615,1797,1,12905
65616,1553,1,12905
65617,4790,1,12905
65618,4120,1,12905
65619,6305,0,12905
65620,7190,0,12905
65621,2341,0,12905
65622,13534,0,12905
65623,3998,0,12905
65624,6093,0,12905
65625,6880,1,12906
65626,8738,1,12906
65627,8739,1,12906
65628,8740,1,12906
65629,3905,1,12906
65630,2824,1,12906
65631,5,1,12906
65632,558,1,12906
65633,81,1,12906
65634,8727,1,12906
65635,3003,1,12906
65636,3293,1,12906
65637,5656,0,12906
65638,12889,0,12906
65639,4177,0,12906
65640,1073,0,12906
65641,3369,0,12906
65642,11429,0,12906
65643,3876,0,12906
65644,1300,0,12906
65645,5615,0,12906
65646,2079,0,12906
65647,8,1,12907
65648,2355,0,12907
65649,4899,1,12908
65650,8742,1,12908
65651,8743,1,12908
65652,72,1,12908
65653,1879,1,12908
65654,1886,0,12908
65655,3936,0,12908
65656,10208,0,12908
65657,13806,0,12909
65658,12121,0,12909
65659,8477,1,12910
65660,10831,0,12910
65661,8746,1,12911
65662,9865,0,12911
65663,1467,1,12912
65664,3594,0,12912
